지역,측정소코드,측정소명,측정일시,SO2,CO,O3,NO2,PM10,PM25,주소
광주 동구,324115,서석동,2016011217,0.003,0.3,0.027,0.014,33,18,광주 동구 서남로 1
광주 동구,324115,서석동,2016011218,0.003,0.3,0.024,0.017,27,15,광주 동구 서남로 1
광주 동구,324115,서석동,2016011219,0.003,0.5,0.017,0.025,23,13,광주 동구 서남로 1
광주 동구,324115,서석동,2016011220,0.003,0.9,0.019,0.022,23,14,광주 동구 서남로 1
광주 동구,324115,서석동,2016011221,0.003,0.4,0.02,0.02,22,14,광주 동구 서남로 1
광주 동구,324115,서석동,2016011222,0.002,0.3,0.02,0.018,22,13,광주 동구 서남로 1
광주 동구,324115,서석동,2016011223,0.002,0.3,0.021,0.016,27,13,광주 동구 서남로 1
광주 동구,324115,서석동,2016011224,0.002,0.3,0.024,0.012,20,12,광주 동구 서남로 1
광주 동구,324115,서석동,2016011301,0.002,0.3,0.025,0.009,20,11,광주 동구 서남로 1
광주 동구,324115,서석동,2016011302,0.002,0.3,0.026,0.008,16,10,광주 동구 서남로 1
광주 동구,324115,서석동,2016011303,0.002,0.3,0.026,0.007,16,9,광주 동구 서남로 1
광주 동구,324115,서석동,2016011304,0.002,0.3,0.026,0.008,10,9,광주 동구 서남로 1
광주 동구,324115,서석동,2016011305,0.002,0.3,0.027,0.008,12,9,광주 동구 서남로 1
광주 동구,324115,서석동,2016011306,0.002,0.3,0.026,0.009,16,11,광주 동구 서남로 1
광주 동구,324115,서석동,2016011307,0.002,0.3,0.021,0.015,18,13,광주 동구 서남로 1
광주 동구,324115,서석동,2016011308,0.002,0.4,0.015,0.022,19,12,광주 동구 서남로 1
광주 동구,324115,서석동,2016011309,0.002,0.4,0.012,0.029,15,12,광주 동구 서남로 1
광주 동구,324115,서석동,2016011310,0.002,0.4,0.012,0.031,13,11,광주 동구 서남로 1
광주 동구,324115,서석동,2016011311,0.003,0.4,0.018,0.024,18,12,광주 동구 서남로 1
광주 동구,324115,서석동,2016011312,0.003,0.4,0.028,0.011,8,5,광주 동구 서남로 1
광주 동구,324115,서석동,2016011313,0.004,0.5,0.03,0.011,15,14,광주 동구 서남로 1
광주 동구,324115,서석동,2016011314,0.003,0.4,0.03,0.01,25,16,광주 동구 서남로 1
광주 동구,324115,서석동,2016011315,0.004,0.6,0.029,0.013,28,16,광주 동구 서남로 1
광주 동구,324115,서석동,2016011316,0.003,0.5,0.029,0.013,27,20,광주 동구 서남로 1
광주 동구,324115,서석동,2016011317,0.003,0.5,0.025,0.015,41,23,광주 동구 서남로 1
광주 동구,324115,서석동,2016011318,0.003,0.6,0.02,0.021,36,21,광주 동구 서남로 1
광주 동구,324115,서석동,2016011319,0.003,0.6,0.018,0.024,31,19,광주 동구 서남로 1
광주 동구,324115,서석동,2016011320,0.003,0.5,0.016,0.024,34,20,광주 동구 서남로 1
광주 동구,324115,서석동,2016011321,0.003,0.6,0.016,0.024,36,22,광주 동구 서남로 1
광주 동구,324115,서석동,2016011322,0.003,0.5,0.019,0.022,35,22,광주 동구 서남로 1
광주 동구,324115,서석동,2016011323,0.003,0.6,0.01,0.033,40,24,광주 동구 서남로 1
광주 동구,324115,서석동,2016011324,0.003,0.5,0.022,0.017,43,25,광주 동구 서남로 1
광주 동구,324115,서석동,2016011401,0.003,0.5,0.025,0.012,43,24,광주 동구 서남로 1
광주 동구,324115,서석동,2016011402,0.003,0.4,0.029,0.006,37,21,광주 동구 서남로 1
광주 동구,324115,서석동,2016011403,0.002,0.4,0.028,0.008,39,17,광주 동구 서남로 1
광주 동구,324115,서석동,2016011404,0.002,0.4,0.029,0.006,16,9,광주 동구 서남로 1
광주 동구,324115,서석동,2016011405,0.002,0.3,0.03,0.005,14,8,광주 동구 서남로 1
광주 동구,324115,서석동,2016011406,0.003,0.4,0.027,0.009,15,8,광주 동구 서남로 1
광주 동구,324115,서석동,2016011407,0.003,0.4,0.021,0.015,18,10,광주 동구 서남로 1
광주 동구,324115,서석동,2016011408,0.002,0.4,0.016,0.023,18,12,광주 동구 서남로 1
광주 동구,324115,서석동,2016011409,0.002,0.4,0.01,0.032,16,12,광주 동구 서남로 1
광주 동구,324115,서석동,2016011410,0.002,0.5,0.011,0.032,13,9,광주 동구 서남로 1
광주 동구,324115,서석동,2016011411,0.002,0.5,0.01,0.035,16,10,광주 동구 서남로 1
광주 동구,324115,서석동,2016011412,0.002,0.4,0.018,0.024,18,12,광주 동구 서남로 1
광주 동구,324115,서석동,2016011413,0.002,0.4,0.024,0.016,14,11,광주 동구 서남로 1
광주 동구,324115,서석동,2016011414,0.003,0.4,0.028,0.014,10,9,광주 동구 서남로 1
광주 동구,324115,서석동,2016011415,0.003,0.4,0.031,0.013,13,10,광주 동구 서남로 1
광주 동구,324115,서석동,2016011416,0.003,0.4,0.03,0.014,24,13,광주 동구 서남로 1
광주 동구,324115,서석동,2016011417,0.004,0.4,0.031,0.017,28,15,광주 동구 서남로 1
광주 동구,324115,서석동,2016011418,0.003,0.5,0.025,0.022,35,17,광주 동구 서남로 1
광주 동구,324115,서석동,2016011419,0.003,0.9,0.01,0.041,36,17,광주 동구 서남로 1
광주 동구,324115,서석동,2016011420,0.003,0.9,0.002,0.05,43,18,광주 동구 서남로 1
광주 동구,324115,서석동,2016011421,0.003,0.6,0.004,0.042,41,18,광주 동구 서남로 1
광주 동구,324115,서석동,2016011422,0.003,0.7,0.004,0.041,31,16,광주 동구 서남로 1
광주 동구,324115,서석동,2016011423,0.003,0.6,0.004,0.039,35,18,광주 동구 서남로 1
광주 동구,324115,서석동,2016011424,0.003,0.8,0.002,0.04,38,20,광주 동구 서남로 1
광주 동구,324115,서석동,2016011501,0.003,0.7,0.007,0.032,38,20,광주 동구 서남로 1
광주 동구,324115,서석동,2016011502,0.003,0.7,0.006,0.032,35,21,광주 동구 서남로 1
광주 동구,324115,서석동,2016011503,0.003,0.8,0.003,0.035,34,21,광주 동구 서남로 1
광주 동구,324115,서석동,2016011504,0.003,0.8,0.003,0.033,34,22,광주 동구 서남로 1
광주 동구,324115,서석동,2016011505,0.003,0.8,0.001,0.036,35,22,광주 동구 서남로 1
광주 동구,324115,서석동,2016011506,0.003,0.9,0.001,0.035,36,23,광주 동구 서남로 1
광주 동구,324115,서석동,2016011507,0.003,0.8,0.004,0.033,33,22,광주 동구 서남로 1
광주 동구,324115,서석동,2016011508,0.003,1,0.001,0.041,37,24,광주 동구 서남로 1
광주 동구,324115,서석동,2016011509,0.003,1.2,0.002,0.049,48,31,광주 동구 서남로 1
광주 동구,324115,서석동,2016011510,0.004,1.3,0.003,0.051,59,35,광주 동구 서남로 1
광주 동구,324115,서석동,2016011511,0.005,1.2,0.005,0.047,67,42,광주 동구 서남로 1
광주 동구,324115,서석동,2016011512,0.005,0.9,0.01,0.04,63,36,광주 동구 서남로 1
광주 동구,324115,서석동,2016011513,0.005,0.9,0.014,0.041,63,36,광주 동구 서남로 1
광주 동구,324115,서석동,2016011514,0.005,0.7,0.024,0.033,66,41,광주 동구 서남로 1
광주 동구,324115,서석동,2016011515,0.005,0.5,0.034,0.017,49,35,광주 동구 서남로 1
광주 동구,324115,서석동,2016011516,0.005,0.5,0.034,0.019,52,34,광주 동구 서남로 1
광주 동구,324115,서석동,2016011517,0.005,0.5,0.035,0.018,52,37,광주 동구 서남로 1
광주 동구,324115,서석동,2016011518,0.004,0.7,0.021,0.035,49,35,광주 동구 서남로 1
광주 동구,324115,서석동,2016011519,0.005,1,0.008,0.052,55,37,광주 동구 서남로 1
광주 동구,324115,서석동,2016011520,0.004,1.3,0.001,0.059,63,39,광주 동구 서남로 1
광주 동구,324115,서석동,2016011521,0.004,0.9,0.002,0.05,68,38,광주 동구 서남로 1
광주 동구,324115,서석동,2016011522,0.004,0.9,0.001,0.049,58,34,광주 동구 서남로 1
광주 동구,324115,서석동,2016011523,0.003,0.8,0.006,0.041,55,33,광주 동구 서남로 1
광주 동구,324115,서석동,2016011524,0.003,0.7,0.007,0.039,46,29,광주 동구 서남로 1
광주 동구,324115,서석동,2016011601,0.003,0.9,0.006,0.039,46,30,광주 동구 서남로 1
광주 동구,324115,서석동,2016011602,0.003,0.9,0.004,0.038,44,29,광주 동구 서남로 1
광주 동구,324115,서석동,2016011603,0.003,0.8,0.005,0.037,45,31,광주 동구 서남로 1
광주 동구,324115,서석동,2016011604,0.003,0.8,0.007,0.032,47,33,광주 동구 서남로 1
광주 동구,324115,서석동,2016011605,0.004,1,0.001,0.041,43,31,광주 동구 서남로 1
광주 동구,324115,서석동,2016011606,0.004,1,0.001,0.039,49,34,광주 동구 서남로 1
광주 동구,324115,서석동,2016011607,0.003,0.9,0.001,0.039,47,33,광주 동구 서남로 1
광주 동구,324115,서석동,2016011608,0.004,0.9,0.002,0.041,50,35,광주 동구 서남로 1
광주 동구,324115,서석동,2016011609,0.004,1,0.002,0.044,54,38,광주 동구 서남로 1
광주 동구,324115,서석동,2016011610,0.005,1.3,0.003,0.05,62,42,광주 동구 서남로 1
광주 동구,324115,서석동,2016011611,0.005,1.3,0.005,0.054,81,54,광주 동구 서남로 1
광주 동구,324115,서석동,2016011612,0.005,1.2,0.008,0.053,77,52,광주 동구 서남로 1
광주 동구,324115,서석동,2016011613,0.005,0.8,0.022,0.035,67,49,광주 동구 서남로 1
광주 동구,324115,서석동,2016011614,0.004,0.6,0.033,0.019,51,39,광주 동구 서남로 1
광주 동구,324115,서석동,2016011615,0.004,0.6,0.036,0.017,40,33,광주 동구 서남로 1
광주 동구,324115,서석동,2016011616,0.004,0.6,0.034,0.019,49,37,광주 동구 서남로 1
광주 동구,324115,서석동,2016011617,0.004,0.6,0.034,0.02,52,39,광주 동구 서남로 1
광주 동구,324115,서석동,2016011618,0.004,0.6,0.026,0.03,50,38,광주 동구 서남로 1
광주 동구,324115,서석동,2016011619,0.004,0.8,0.006,0.051,54,40,광주 동구 서남로 1
광주 동구,324115,서석동,2016011620,0.004,1,0.002,0.056,62,40,광주 동구 서남로 1
광주 동구,324115,서석동,2016011621,0.004,1,0.001,0.055,69,39,광주 동구 서남로 1
광주 동구,324115,서석동,2016011622,0.004,1,0.001,0.052,66,39,광주 동구 서남로 1
광주 동구,324115,서석동,2016011623,0.004,0.9,0.002,0.047,63,41,광주 동구 서남로 1
광주 동구,324115,서석동,2016011624,0.004,0.8,0.005,0.041,55,37,광주 동구 서남로 1
광주 동구,324115,서석동,2016011701,0.004,0.8,0.007,0.037,50,37,광주 동구 서남로 1
광주 동구,324115,서석동,2016011702,0.004,1,0.006,0.036,47,34,광주 동구 서남로 1
광주 동구,324115,서석동,2016011703,0.004,0.9,0.005,0.037,47,35,광주 동구 서남로 1
광주 동구,324115,서석동,2016011704,0.004,1,0.003,0.04,49,37,광주 동구 서남로 1
광주 동구,324115,서석동,2016011705,0.004,1,0.003,0.037,50,37,광주 동구 서남로 1
광주 동구,324115,서석동,2016011706,0.004,1,0.002,0.037,48,35,광주 동구 서남로 1
광주 동구,324115,서석동,2016011707,0.004,1.1,0.001,0.039,45,33,광주 동구 서남로 1
광주 동구,324115,서석동,2016011708,0.005,1.2,0.001,0.041,53,39,광주 동구 서남로 1
광주 동구,324115,서석동,2016011709,0.004,1.2,0.002,0.044,62,47,광주 동구 서남로 1
광주 동구,324115,서석동,2016011710,0.005,1.2,0.004,0.043,63,47,광주 동구 서남로 1
광주 동구,324115,서석동,2016011711,0.004,0.9,0.008,0.038,56,42,광주 동구 서남로 1
광주 동구,324115,서석동,2016011712,0.005,1,0.006,0.042,62,43,광주 동구 서남로 1
광주 동구,324115,서석동,2016011713,0.004,0.7,0.023,0.019,55,39,광주 동구 서남로 1
광주 동구,324115,서석동,2016011714,0.004,0.8,0.016,0.03,46,33,광주 동구 서남로 1
광주 동구,324115,서석동,2016011715,0.003,0.8,0.018,0.025,59,39,광주 동구 서남로 1
광주 동구,324115,서석동,2016011716,0.003,0.7,0.022,0.019,50,34,광주 동구 서남로 1
광주 동구,324115,서석동,2016011717,0.003,0.7,0.02,0.021,46,31,광주 동구 서남로 1
광주 동구,324115,서석동,2016011718,0.002,0.7,0.018,0.023,40,28,광주 동구 서남로 1
광주 동구,324115,서석동,2016011719,0.002,0.7,0.016,0.026,34,24,광주 동구 서남로 1
광주 동구,324115,서석동,2016011720,0.002,0.6,0.019,0.023,31,21,광주 동구 서남로 1
광주 동구,324115,서석동,2016011721,0.002,0.5,0.029,0.011,17,11,광주 동구 서남로 1
광주 동구,324115,서석동,2016011722,0.002,0.5,0.027,0.012,6,2,광주 동구 서남로 1
광주 동구,324115,서석동,2016011723,0.002,0.5,0.026,0.013,6,2,광주 동구 서남로 1
광주 동구,324115,서석동,2016011724,0.002,0.5,0.025,0.015,5,2,광주 동구 서남로 1
광주 동구,324115,서석동,2016011801,0.002,0.6,0.021,0.018,8,2,광주 동구 서남로 1
광주 동구,324115,서석동,2016011802,0.002,0.7,0.014,0.024,9,3,광주 동구 서남로 1
광주 동구,324115,서석동,2016011803,0.002,0.7,0.012,0.024,8,4,광주 동구 서남로 1
광주 동구,324115,서석동,2016011804,0.002,0.7,0.009,0.026,9,5,광주 동구 서남로 1
광주 동구,324115,서석동,2016011805,0.003,0.7,0.013,0.023,16,8,광주 동구 서남로 1
광주 동구,324115,서석동,2016011806,0.003,0.7,0.029,0.012,22,13,광주 동구 서남로 1
광주 동구,324115,서석동,2016011807,0.005,0.8,0.033,0.011,39,28,광주 동구 서남로 1
광주 동구,324115,서석동,2016011808,0.004,0.7,0.028,0.016,50,35,광주 동구 서남로 1
광주 동구,324115,서석동,2016011809,0.004,0.7,0.024,0.022,49,30,광주 동구 서남로 1
광주 동구,324115,서석동,2016011810,0.003,0.7,0.021,0.024,45,28,광주 동구 서남로 1
광주 동구,324115,서석동,2016011811,0.003,0.6,0.021,0.019,44,25,광주 동구 서남로 1
광주 동구,324115,서석동,2016011812,0.002,0.5,0.027,0.014,16,11,광주 동구 서남로 1
광주 동구,324115,서석동,2016011813,0.002,0.5,0.028,0.012,16,8,광주 동구 서남로 1
광주 동구,324115,서석동,2016011814,0.002,0.5,0.029,0.01,8,4,광주 동구 서남로 1
광주 동구,324115,서석동,2016011815,0.002,0.5,0.028,0.012,11,4,광주 동구 서남로 1
광주 동구,324115,서석동,2016011816,0.002,0.5,0.028,0.011,20,5,광주 동구 서남로 1
광주 동구,324115,서석동,2016011817,0.002,0.5,0.027,0.013,6,2,광주 동구 서남로 1
광주 동구,324115,서석동,2016011818,0.003,0.6,0.024,0.016,24,12,광주 동구 서남로 1
광주 동구,324115,서석동,2016011819,0.003,0.7,0.026,0.014,8,7,광주 동구 서남로 1
광주 동구,324115,서석동,2016011820,0.003,0.7,0.023,0.016,25,13,광주 동구 서남로 1
광주 동구,324115,서석동,2016011821,0.003,0.6,0.02,0.019,18,10,광주 동구 서남로 1
광주 동구,324115,서석동,2016011822,0.003,0.6,0.025,0.012,9,6,광주 동구 서남로 1
광주 동구,324115,서석동,2016011823,0.003,0.6,0.025,0.01,19,9,광주 동구 서남로 1
광주 동구,324115,서석동,2016011824,0.003,0.6,0.026,0.009,14,6,광주 동구 서남로 1
광주 동구,324115,서석동,2016011901,0.003,0.5,0.028,0.005,9,6,광주 동구 서남로 1
광주 동구,324115,서석동,2016011902,0.002,0.5,0.032,0.002,6,4,광주 동구 서남로 1
광주 동구,324115,서석동,2016011903,0.002,0.5,0.032,0.002,8,3,광주 동구 서남로 1
광주 동구,324115,서석동,2016011904,0.002,0.5,0.033,0.002,7,5,광주 동구 서남로 1
광주 동구,324115,서석동,2016011905,0.002,0.5,0.032,0.002,12,6,광주 동구 서남로 1
광주 동구,324115,서석동,2016011906,0.002,0.5,0.031,0.003,9,4,광주 동구 서남로 1
광주 동구,324115,서석동,2016011907,0.002,0.5,0.027,0.007,8,5,광주 동구 서남로 1
광주 동구,324115,서석동,2016011908,0.002,0.6,0.024,0.01,6,4,광주 동구 서남로 1
광주 동구,324115,서석동,2016011909,0.002,0.6,0.018,0.019,8,5,광주 동구 서남로 1
광주 동구,324115,서석동,2016011910,0.002,0.6,0.02,0.018,11,6,광주 동구 서남로 1
광주 동구,324115,서석동,2016011911,0.002,0.6,0.023,0.014,13,8,광주 동구 서남로 1
광주 동구,324115,서석동,2016011912,0.002,0.6,0.026,0.01,6,4,광주 동구 서남로 1
광주 동구,324115,서석동,2016011913,0.002,0.6,0.028,0.009,10,6,광주 동구 서남로 1
광주 동구,324115,서석동,2016011914,0.002,0.5,0.031,0.006,3,2,광주 동구 서남로 1
광주 동구,324115,서석동,2016011915,0.002,0.5,0.029,0.008,8,4,광주 동구 서남로 1
광주 동구,324115,서석동,2016011916,0.002,0.5,0.028,0.01,18,8,광주 동구 서남로 1
광주 동구,324115,서석동,2016011917,0.002,0.5,0.029,0.009,3,2,광주 동구 서남로 1
광주 동구,324115,서석동,2016011918,0.002,0.6,0.025,0.013,36,13,광주 동구 서남로 1
광주 동구,324115,서석동,2016011919,0.002,0.6,0.021,0.015,10,6,광주 동구 서남로 1
광주 동구,324115,서석동,2016011920,0.002,0.6,0.022,0.012,10,6,광주 동구 서남로 1
광주 동구,324115,서석동,2016011921,0.002,0.6,0.025,0.01,9,7,광주 동구 서남로 1
광주 동구,324115,서석동,2016011922,0.002,0.6,0.028,0.008,12,8,광주 동구 서남로 1
광주 동구,324115,서석동,2016011923,0.002,0.6,0.03,0.007,6,5,광주 동구 서남로 1
광주 동구,324115,서석동,2016011924,0.002,0.6,0.03,0.007,8,5,광주 동구 서남로 1
광주 동구,324115,서석동,2016012001,0.002,0.6,0.032,0.003,8,6,광주 동구 서남로 1
광주 동구,324115,서석동,2016012002,0.002,0.6,0.029,0.004,14,9,광주 동구 서남로 1
광주 동구,324115,서석동,2016012003,0.002,0.6,0.03,0.003,14,9,광주 동구 서남로 1
광주 동구,324115,서석동,2016012004,0.002,0.6,0.03,0.002,13,9,광주 동구 서남로 1
광주 동구,324115,서석동,2016012005,0.003,0.6,0.029,0.004,13,9,광주 동구 서남로 1
광주 동구,324115,서석동,2016012006,0.003,0.6,0.027,0.007,14,9,광주 동구 서남로 1
광주 동구,324115,서석동,2016012007,0.003,0.7,0.017,0.019,16,10,광주 동구 서남로 1
광주 동구,324115,서석동,2016012008,0.003,0.6,0.023,0.014,19,12,광주 동구 서남로 1
광주 동구,324115,서석동,2016012009,0.003,0.7,0.018,0.021,22,13,광주 동구 서남로 1
광주 동구,324115,서석동,2016012010,0.003,0.7,0.023,0.015,28,18,광주 동구 서남로 1
광주 동구,324115,서석동,2016012011,0.003,0.7,0.025,0.012,27,18,광주 동구 서남로 1
